3762	渤	bo2	bucht	Gulf of Chili	bó:渤:⿰氵勃 shui bó							
1433	薄	bo2/bo4/bao2	BU¬ ? ← thin?	mean/slight/thin/thin/slight/meagre/small/ungenerous/unkind/mean/frivolous/despise/belittle/to approach/to go near/peppermint	bó:薄:⿱艹溥 cǎo pǔ							
3877	跛	bo3	Blöd – 	lame/crippled	bǒ:跛:⿰足皮 zú pí							
3586	簸	bo3/bo4		to winnow/dust pan/toss (as waves)	bò:簸:⿱⺮𤿺 zhú ?							
2810	哺	bu1/bu3		evening meal/feed	bǔ:哺:⿰口甫 koǔ pu!							
944	补	bu3	fill patch ~~	to repair/to patch/to mend/to make up for/to fill (a vacancy)/to supplement	bǔ:补:⿰衤卜 yī bo							
1312	捕	bu3	pack	to catch/to seize/to capture/to catch	bǔ:捕:⿰扌甫 shǒu pu!							
84	部	bu4	BURG BOARD BAU 阝𠂤 倍 2	ministry/department/section/part/division/troops/board/(a measure word)/(a measure word for works of literature/films/machines/etc.)	bù:部:⿰咅⻏ *pǒuke yì							
349	步	bu4	POD 	a step/a pace/walk/march/stages in a process	bù:步:⿱止𣥂 zhǐ ?							
380	布	bu4	?? 布 巾 blur?	diffuse/extend/notify/to declare/to announce/to spread/to make known/spread/(cotton) cloth	bù:布:⿸𠂇巾 yoù jīn							
1776	怖	bu4	Buh! ;)	terror/terrified/afraid/frightened	bù:怖:⿰忄布 xīn bù							
2848	簿	bu4	book	a book/a register/account-book	bù:簿:⿱𥫗溥 zhú pǔ							
3443	埠	bu4	PUERTO PUR/BUR	port/a city/quay/a jetty/	bù:埠:⿰土阜 tǔ fù							
4311	钚	bu4			bù:钚:⿰钅不 jīn bù							
4	不	bu4/bu2	AB¬	(negative prefix)/not/no	bù:不:⿸丆卜 myeon? bo							
1761	擦	ca1	CUT	to wipe/to erase/rubbing (brush stroke in painting)/to clean/to polish	cā:擦:⿰扌察 shǒu chá							
1598	猜	cai1	~guess	to guess	cāi:猜:⿰犭青 zhì qīng							
235	才	cai2	CAN	ability/talent/endowment/gift/an expert/only (then)/only if/just/just/not until	cái:才:⿹𬺰丿  piě							
680	财	cai2	COIN	money/wealth/riches/property/valuables	caí:财:⿰贝才 beì BEÌ caí							
952	材	cai2	ZEUG	material	cái:材:⿰木才 mù caí							
1203	裁	cai2	CUT	cut out (as a dress)/cut/trim/reduce/diminish/decision/judgment	cái:裁:⿹𢦏衣 ? yī							
1177	彩	cai3	SHINE color shade	(bright) color/variety/applause/applaud/(lottery) prize/colored/variegated	cǎi:彩:⿰采彡 caǐ shān							
2570	踩	cai3		step upon/tread on/stamp	cǎi:踩:⿰𧾷采 zú caǐ							
3250	睬	cai3	SEE	pay attention/take notice of/to care for	cǎi:睬:⿰目采 mù caǐ							
585	采	cai3/cai4	greif 采	to pick/to pluck/to collect/to select/to choose/to gather/affairs/gather/allotment to a feudal noble	cǎi:采:⿱爫木 zhǎo mù							
1266	菜	cai4	CAI 菜  <> grass	dish (type of food)/vegetables	cài:菜:⿱艹采 cǎo caǐ							
2226	蔡	cai4		(surname)	cài:蔡:⿱艹祭 cǎo jì							
1465	餐	can1	can@canteen!	eat/meal	cān:餐:⿱𣦼食 ? shí							
507	参	can1/shen1	∑ CON	take part in/participate/join/attend/to join/unequal/varied/irregular/to counsel/uneven/not uniform/ginseng	cān:参:⿱⿱厶大彡  sī dà shān							
1150	残	can2	-- Cutn – 🎄	destroy/spoil/ruin/injure/cruel/oppressive/savage/incomplete/disabled	cán:残:⿰歹戋 daǐ jiān							
2787	蚕	can2	< 	silkworm	tiǎn:蚕:⿱天虫 tiān chóng							
2943	惭	can2	Shame ~ can	ashamed	cán:惭:⿲忄车斤 xīn chē jīn							
1530	惨	can3	canix gut cacan	miserable/wretched/cruel/inhuman/seriously/badly/tragic	cǎn:惨:⿰忄参 xīn cān							
2591	灿	can4	SHINE 爽	glorious/bright/brilliant/lustrous/resplendent	càn:灿:⿰火山 huǒ shān							
1728	苍	cang1	< 	dark blue/fly/musca/deep green	cāng:苍:⿱艹仓 cǎo cāng							
1846	舱	cang1	~	cabin/the hold of a ship or airplane	cāng:舱:⿰舟仓 zhoū cāng							
1882	仓	cang1	仓 ~	barn/granary/storehouse/cabin/hold (in ship)	cāng:仓:⿱人㔾 rén jié							
3023	沧	cang1	CYAN	blue/green(color of water)/cold/vast (of water)	cāng:沧:⿰氵仓 shui cāng							
907	藏	cang2/zang4	concealing	to hide away/to conceal/to harbor/store/accumulate/storehouse/depository/Buddhist or Taoist scripture/Zang/Tibet	cáng:藏:⿱艹臧 cǎo zāng							
1173	操	cao1	greif	to hold/to drill/to exercise/to act/to do/to take in hand/to keep/to manage	cāo:操:⿰扌喿 shǒu ?							
3118	糙	cao1	Coarse + rau	rough/coarse (in texture)	cāo:糙:⿰米造 mǐ zaò							
1570	曹	cao2	caos class caon canon COM/CON [sprout] 	a company/a class/a generation/(a surname)	cáo:曹:⿱⿻一曲曰  yī qū® yuē							
2993	槽	cao2		manger/trough/groove	cáo:槽:⿰木曹 mù caó							
3446	嘈	cao2	𝅘𝅥𝅲	bustling/tumultuous/noisy	cáo:嘈:⿰口曹 koǔ caó							
789	草	cao3	草 cao ~ straw /grass	grass/straw/draft (of a document)/careless/rough/manuscript/hasty	cǎo:草:⿱艹早 cǎo zaǒ							
714	策	ce4	scheme	method/plan/policy/scheme	cè:策:⿱竹|⺮朿 zhú zhú ?							
861	测	ce4	side	side/to lean/to survey/to measure/conjecture	cè:测:⿰氵则 shui zé							
1525	册	ce4	束 Shu4 ∑	book/a measure word for books/booklet	cè:册:⿻⿰⿰丿𠃌⿰丿𠃌一  piě jué piě jué yī							
2920	厕	ce4	W.C. clocet  pissoir	rest-room/toilet/lavatory	cè:厕:⿸厂则 chǎng zé							
3896	恻	ce4	cero sorrow	sorrowful	cè:恻:⿲忄贝刂 xīn beì BEÌ dāo							
1220	侧	ce4/zhai1		the side/to incline towards/to lean/inclined/lateral/side/lean on one side	cè:侧:⿰亻则 rén zé							
3466	岑	cen2	CAIRN	a small hill/(a surname)	cén:岑:⿱山今 shān jīn							
699	层	ceng2	∑ 长 chang	a measure word for layers/laminated/repeated/floor/story (of a building)/layer/(math.) sheaf	céng:层:⿸尸云 shī yún							
3707	蹭	ceng2/ceng4	GOING	rub/rub against/walk slowly	cèng:蹭:⿰𧾷曾 zú céng							
463	曾	ceng2/zeng1	∑1	(refers to something that happened previously)/already/at some time in the past/before/once/(surname)/great-grand (father)	céng:曾:⿱丷𭥴 bā ?							
1495	插	cha1	chuck stick	insert/stick in/pierce/to take part in/to interfere/to interpose	chā:插:⿰扌臿 shǒu chā							
3600	嚓	cha1	~	crack! Sound	cā:嚓:⿰口察 koǔ chá							
2231	叉	cha1/cha2/cha3	叉 Gabel chuck cross …?	fork/pitchfork/prong/pick/cross/intersect/to cross/be stuck/to diverge/to open (as legs)	chā:叉:⿴又丶 yoù diàn zhǔ 							
732	差	cha1/cha4/chai1/ci1	Schafel: : cha/fehl ;)	difference/discrepancy/to differ/error/to err/to make a mistake/differ from/short of/to lack/poor/send/a messenger/a mission/to commission/uneven	chā:差:⿱𦍌⿰丿工 yáng piě gōng							
3311	喳	cha1/zha1	chirp	twitter/chirp	zhā:喳:⿰口⿱木旦 koǔ mù dàn							
564	察	cha2	check	examine/inquire/observe/inspect/look into/to examine	chá:察:⿱宀祭 mián jì							
1272	茶	cha2	chai tea	tea/tea plant	chá:茶:⿳艹𠆢朩 cǎo rén ?							
3790	茬	cha2			chá:茬:⿱艹在 cǎo zaì							
4321	碴	cha2		fault/glass fragment/quarrel	chá:碴:⿰石查,⿰石査 Shí chá yì Shí ?							
459	查	cha2/zha1	CHECK 卡 查 CHERCH	to research/to check/to investigate/to examine/to refer to/to search/(surname)	chá:查:⿱木旦 mù dàn							
2728	诧	cha4	chaprised	surprised/to wander/to be astonished	chà:诧:⿰讠宅 yán zhaí							
3134	岔	cha4	叉 cha1/cha2/cha3 GABEL	branch in a road/astray/diverge	chà:岔:⿱分山 fēn shān							
2249	刹	cha4/sha1		Buddhist monastery or temple/a brief moment/to brake (car)	chà:刹:⿰⿱㐅朩刂  ? ? dāo							
2076	拆	chai1	ZIEH tear	to tear open/to tear down/to tear apart/to open	chāi:拆:⿰扌斥 shǒu chì							
3631	钗	chai1		hairpin	chaī:钗:⿰钅叉 jīn chā							
1981	柴	chai2	CHAR/COAL	(surname)/firewood	chái:柴:⿱此木 cǐ mù							
4248	豺	chai2		ravenous beast/wolves (collect.)	chái:豺:⿰豸才 zhì caí							
3384	搀	chan1	c’hand 	assist by the arm/mix/support/sustain	chān:搀:⿰扌𫥎 shǒu ?							
3308	掺	chan1/shan3	change	mix/to grasp	chān:掺:⿰扌参 shǒu cān							
2046	缠	chan2		to bother/wind around/wrap round/coil/involve/annoy/tangle	chán:缠:⿰纟㢆 mì ?							
3048	蝉	chan2	chong 蝉 chan > schand schind?	cicada	chán:蝉:⿰虫单 chóng chán							
3844	馋	chan2	@cantine	gluttonous/greedy	chán:馋:⿰饣𫥎 shí ?							
3934	蟾	chan2	shine	moon/(striped) toad	chán:蟾:⿰虫詹 chóng zhān							
3970	婵	chan2	schön	beautiful/graceful	chán:婵:⿰女单 nu:3 chán							
4033	潺	chan2	@channel	flow/trickle (of water)	chán:潺:⿰氵孱 shui càn/chán							
389	单	chan2/dan1/shan4	KING/DON/D1/🌤	chieftain/bill/list/form/single/only/sole/(surname)	chán:单:⿱丷⿻日十 bā rì shí							
2196	禅	chan2/shan4		meditation/abstraction/(Zen) Buddhism/abdicate	chán:禅:⿰礻単 shì ?							
159	产	chan3	GENE	to reproduce/to produce/give birth/products/produce/resources/estate/property	chǎn:产:⿳亠丷厂 tóu bā chǎng							
2197	阐	chan3		to express/disclose/enlighten/open	chǎn:阐:⿵门单 mén chán							
3057	铲	chan3	schanzen	level off/root up/spade/shovel	chǎn:铲:⿰钅产 jīn chǎn							
4145	谄	chan3		flatter/cajole	chǎn:谄:⿰讠臽 yán ?							
3177	忏	chan4	change	feel remorse/regret/repent	qiān:忏:⿰忄千 xīn qiān							
1606	昌	chang1	√COIN 昌	prosperous/flourish	chāng:昌:⿱日曰 rì yuē							
3392	猖	chang1	猖	mad/wild	chāng:猖:⿰犭昌 zhì chāng							
3578	娼	chang1	GENIE	prostitute	chāng:娼:⿰女昌 nu:3 chāng							
187	常	chang2	CON…	constant/common/general/always/ever/often/frequently/	cháng:常:⿱尚巾,⿱龸吊 shàng jīn yì ? diaò							
1329	偿	chang2	To COIN	to compensate/pay back/to recompense	cháng:偿:⿰亻尝 rén cháng							
1621	尝	chang2	change ƒ	indicator of past tense/to taste/flavor/already/ever/once/test/already/formerly/to taste	cháng:尝:⿱龸云 ? yún							
1921	肠	chang2		intestines	cháng:肠:⿰月𠃓 yuè ?							
3166	嫦	chang2	GANA <	a legendary beauty who flew to the moon/the lady in the moon	cháng:嫦:⿰女常 nu:3 cháng							
2861	裳	chang2/shang		lower garment/skirts/petticoats/garments	cháng:裳:⿱尚衣 shàng yī							
109	长	chang2/zhang3	KING,丈long	chief/head/elder|length/long/forever/always/constant/grow/develop	Cháng jiān:g:Yangtze 扬:子:長江 < during							
249	场	chang3	x-change易 田 	a courtyard/open space/place/field/a measure word/(a measure word/used for sport or recreation)	chǎng:场:⿰土𠃓 tǔ ?	chàng畅level~ground~field 場 (昜)勿wù fair 易change! Schranke 						
963	厂	chang3	HANG 厂	cliff/slope/factory/yard/depot/workhouse/works/(industrial) plant								
2592	敞	chang3		spacious/uncovered	chǎng:敞:⿰尚攵 shàng pū							
1252	唱	chang4	CHANT SING 	sing/to call loudly/to chant	chàng:唱:⿰口昌 koǔ chāng							
2122	畅	chang4		smooth/fluent/joyful/happy	chàng:畅:⿰申𠃓 shēn ?							
2185	倡	chang4	KING	initiate/instigate/introduce/lead/initiate	chàng:倡:⿰亻昌 rén chāng							
3409	怅	chang4	change (heart)	regretful/upset/despair/depressed	chàng:怅:⿰忄长 xīn cháng							
754	超	chao1	SEHR? <<	to exceed/overtake/surpass/transcend/ultra-/super-/to pass/to cross	chāo:超:⿺走召 zoǔ shaò							
2213	抄	chao1	chaopy	to copy/to plagiarize/to search and seize/to go/to transcribe/to take a shortcut/to search and confiscate	chāo:抄:⿰扌少 shǒu shaǒ							
2647	钞	chao1	COIN	money/paper money	chaō:钞:⿰钅少 jīn shaǒ							
2632	剿	chao1/jiao3	ciao;)	destroy (bandits)	jiǎo:剿:⿰巢刂 chaó dāo							
1302	潮	chao2	SHUI	tide/current/damp/moist/humid	cháo:潮:⿰氵朝 shui chaó							
2298	巢	chao2	!	nest	cháo:巢:⿱巛果 chuān guǒ							
593	朝	chao2/zhao1	Court 車 KUR Korean	zu/to/towards/首facing/direct/Imperial Court/Zhao dynasty/(N.) Korea/morning早	zhāo:朝:⿰龺月 zhuó yuè		韩国		SCHOPF首shǒu zhi至	龺≠𠦝kur卓car車 vs GEN/HAN乹戟倝韓撠𪂂		
2325	嘲	chao2/zhao1		ridicule/mock/to ridicule	cháo:嘲:⿰口朝 koǔ chaó							
2040	吵	chao3	~	to quarrel/to make a noise/noisy/to disturb by making a noise	chǎo:吵:⿰口少 koǔ shaǒ							
2590	炒	chao3	chaok~cook	saute/pan-fry/to fry/fried	chǎo:炒:⿰火少 huǒ shaǒ							
361	车	che1/ju1	CAR車龺 chariot	car/a vehicle/machine/to shape with a lathe/vehicle on land	chē:车:⿻⿻一𠃋十  yī ?arm/gong shí							
2084	扯	che3	tear zieh	pull/tear/to talk casually	chě:扯:⿰扌止 shǒu zhǐ							
1240	彻	che4		pervade/penetrate/pass through/thorough/penetrating	chè:彻:⿰彳切 chì qiē							
1270	撤	che4	< car?	remove/take away/withdraw	chè:撤:⿰扌⿰育攵 shǒu yù pū							
3365	澈	che4	che® clear	clear (water)/thorough	chè:澈:⿰氵⿰育攵 shui yù pū							
3596	掣	che4	Zieh / stop	draw/pull/obstruct/hinder	chè:掣:⿱制手 zhì shoǔ							
3208	辙	che4/zhe2	ZIEH	to remove/to withdraw/rut/track	chè:辙:⿲车育攵 chē yù pū							
3360	琛	chen1	gem	precious stone/gem	chēn:琛:⿰𤣩罙 yù mí							
3546	嗔	chen1	c’hèn 恨 	to be angry at	chēn:嗔:⿰口真 koǔ zhēn							
525	陈	chen2	SAYN	narrate/tell/old/stale/a surname/to state/to display/to explain/arrange/exhibit//(surname)	chén:陈:⿰阝东 fù dōng							
747	沉	chen2	√senk sink	sink/deep/profound/to lower/to drop/submerge/immerse/	chén:沉:⿰氵冗 shui rǒng							
1138	臣	chen2	KING 臣	statesman/vassal/courtier/minister/official								
1388	晨	chen2	zao?	morning/dawn/daybreak	chén:晨:⿱日辰 rì chén							
1718	尘	chen2	尘	dust/dirt/earth	chén:尘:⿱小土 xiaǒ tǔ							
2317	辰	chen2	KING 王 kwang ~五 kwint	5th earthly branch/7-9 a.m.								
3328	忱	chen2	chencere sincerity	sincerity/honesty	chén:忱:⿰忄冘 xīn ?							
4130	谌	chen2		(surname)/faithful/sincere	chén:谌:⿰讠甚 yán shèn							
1681	沈	chen2/shen3	sink	sink/(surname)/place name	shěn:沈:⿰氵冘 shui ?							
2109	趁	chen4		avail oneself of/take advantage of	chèn:趁:⿺走㐱 zoǔ ?							
2502	衬	chen4		give alms/underwear/to line/lining/contrast/assist	chèn:衬:⿰衤寸 yī cùn							
449	称	chen4/cheng1/cheng4	schön/sayn/kenn	balanced/to fit/well-off/suitable/to call/to praise/to weigh/to estimate/to consider/to call/to address/to name/to say/commend/steelyard	chèn:称:⿰禾尔 hé ěr	geeignet						
2183	撑	cheng1	schenk:schütt	Overfill/support/prop-up/to pole a boat/to open	chēng:撑:⿰扌掌 shǒu zhǎng							
4018	瞠	cheng1	seeing	stare at something beyond reach	chēng:瞠:⿰目堂 mù táng							
314	程	cheng2	KING 长 cháng 	rule/order/regulations/formula/journey/procedure/sequence/a surname	chéng:程:⿰禾呈 hé chéng	长 chang2/zhang3 king kong: : chief/long						
413	城	cheng2	KING/TOWN	city walls/city/town	chéng:城:⿰土成 tǔ chéng							
639	承	cheng2	GENE	to bear/to carry/to hold/to continue/to undertake/to take charge/owing to/due to/to receive	chéng:承: 							
1154	诚	cheng2	真 zhen1	honest/sincere/true	chéng:诚:⿰讠成 yán chéng							
1231	乘	cheng2	SHANg 山	ride/mount/make use of/take advantage of/multiply/to avail of/to ride	chéng:乘:⿻禾北 hé beǐ							
1563	呈	cheng2	showing?	to assume (a form)/to submit/to petition/to show/to present/to offer	chéng:呈:⿱口王 koǔ wáng							
1821	惩	cheng2	Change™ ;)	punish/discipline	chéng:惩:⿱征心 zhēng xīn							
3340	丞	cheng2	KING	deputy	chéng:丞:⿱氶一 ? yī							
3571	橙	cheng2	c’huáng 黃	orange tree/the color orange/orange	chéng:橙:⿰木登 mù dēng							
59	成	cheng2/cheng4	CHANGE	CHANGE/finish/complete/accomplish/become/turn into/win/succeed/one tenth/finish/complete/accomplish/become/turn into/win/succeed/one tenth	chéng:成:⿵戊𠃌 wù jué							
2756	澄	cheng2/deng4		clear and still water/clear/limpid/clarify/purify/(a surname)/settle (liquid)	chéng:澄:⿰氵登 shui dēng							
1142	盛	cheng2/sheng4	contain	to hold/contain/to ladle/pick up with a utensil/(surname)/flourishing	chéng:盛:⿱成皿 chéng mǐn							
3175	逞	cheng3	KING	please oneself/presume on/boast	chěng:逞:⿺辶呈 chuò chéng							
4028	骋	cheng3	hastecheng	hasten/run/open up/gallop	chěng:骋:⿰马甹 mǎ ?							
3737	秤	cheng3/cheng4	≠coin:steel	steel yard/scales/steelyard	chèng:秤:⿰禾平 hé píng							
2225	痴	chi1	child!	imbecile/sentimental/stupid/foolish/silly/imbecile/sentimental	chī:痴:⿸疒知 nè zhī							
3254	嗤	chi1	Jeer chihi;)	laugh at/jeer/scoff at/sneer at	chī:嗤:⿰口蚩 koǔ chī							
3632	哧	chi1		'chi’	chī:哧:⿰口赤 koǔ chì							
475	吃	chi1/ji2	CHIN ESSEN	eat/eradicate/destroy/receive/eat/stammer	chī:吃:⿰口乞 koǔ qǐ							
357	持	chi2	TAKE CHI	to grasp/to hold/support/manage/direct/maintain	chí:持:⿰扌寺 shǒu sì							
1374	迟	chi2	迟	late/delayed/slow	chí:迟:⿺辶尺 chuò chǐ							
1709	池	chi2	Sea SHUI	pond/reservoir	chí:池:⿰氵也 shui yě							
2100	驰	chi2	zieh qu	run fast/speed/spread/gallop	chí:驰:⿰马也 mǎ yě							
3358	弛	chi2	¬zieh	unstring a bow/slacken/relax/loosen	chí:弛:⿰弓也 gōng yě							
2476	匙	chi2/shi	Chi-fan ~ s’poon	spoon	chí:匙:⿺是匕 shì bī							
1474	尺	chi3	尺 1/3m  chief	a Chinese foot (M)/one-third of a meter/a ruler/a note musical note on traditional Chinese scale								
1773	齿	chi3	~	tooth	chǐ:齿:⿱止⿶凵人 zhǐ qū rén							
2169	耻	chi3	chim shame	shame/disgrace	chǐ:耻:⿰耳止 ěr zhǐ							
3081	侈	chi3	chi®	extravagant/wasteful/exaggerating	chǐ:侈:⿰亻多 rén duō							
1660	赤	chi4	chir:red +++ <<< KIR sheer	red/scarlet/bare/naked	chì:赤:大 dà							
1857	斥	chi4	schimpf 斥	blame/reprove/reprimand	chì:斥:⿻斤丶 jīn diàn zhǔ 							
2066	翅	chi4	< 	wing	chì:翅:⿺支羽 zhī yǔ							
3181	叱	chi4	schrei	to scold/shout at/to hoot at	chì:叱:⿰口𠤎 koǔ ?							
3277	炽	chi4	chi® char 	flame/blaze	chì:炽:⿰火只 huǒ qí							
3435	敕	chi4	cheng:kahn	imperial orders	chì:敕:⿰束攵 shù pū							
3742	饬	chi4		keep in order/stern/to order/direct	chì:饬:⿰饣⿱𠂉力 shí rén lì							
4249	啻	chi4		(not) just/(not) only	chì:啻:⿱帝口 dì koǔ							
690	充	chong1	charging	fill/satisfy/fulfill/to act in place of/substitute/sufficient/full	chōng:充:⿱𠫓儿,⿱亠允 ? ér yì tóu yǔn							
3326	忡	chong1	< 	grieved/distressed/sad/uneasy	chōng:忡:⿰忄中 xīn zhōng							
3626	憧	chong1		irresolute/unsettled	chōng:憧:⿰忄童 xīn tóng							
702	冲	chong1/chong4	冲	to rinse/to collide/to water/to rush/to dash (against)/to wash out/to charge/highway/public road/dash against/strong/powerful/forceful/dynamic/to punch/of great force/towards	chōng:冲:⿰冫中 bīng zhōng							
1287	虫	chong2	虫 chónge Schnecke	insect/worm/an animal/an invertebrate/a worm/an insect	䖝: : 蟲							
1482	崇	chong2	KING	high/dignified/lofty/to honor	chóng:崇:⿱山宗 shān zōng							
140	重	chong2/zhong4	重chongcháng常常	to double/to repeat/repetition/iteration/again/a layer/heavy/serious	zhòng:重:⿱千里 qiān lǐ	IMPORTANT <> CHANGE						
2422	宠	chong3	< 	to love/to pamper/to spoil/to favor	chǒng:宠:⿱宀龙 mián lóng							
1178	抽	chou1	choke	to draw out/to smoke (cigarettes)/to pump	chōu:抽:⿰扌由 shǒu yoú							
1677	筹	chou2	counter 	a tally/counter/ticket/plan/devise/manage	choú:筹:⿱𥫗寿 zhú shoù							
2005	酬	chou2		entertain/repay/return/reward/compensate	chóu:酬:⿰酉州 yoǔ zhoū							
2113	愁	chou2		worry about	chóu:愁:⿱秋心 qiū xīn							
2635	绸	chou2	~	(light) silk	choú:绸:⿰纟周 mì zhoū							
2699	畴	chou2	choú®	arable fields/cultivated field/class/category	choú:畴:⿰田寿 tián shoù							
3302	踌	chou2	change	pace back and forth/hesitate/waver	choú:踌:⿰⻊寿 zú shoù							
3367	稠	chou2	Chou ∑	dense/crowded/thick/many	chóu:稠:⿰禾周 hé zhoū							
4079	惆	chou2		forlorn/vexed/disappointed	choú:惆:⿰忄周 xīn zhoū							
1536	仇	chou2/qiu2	仇 <	hatred/animosity/enmity/a rival/an enemy/feud/(surname)/match/mate	chóu:仇:⿰亻九 rén jiǔ	≠hen						
1901	丑	chou3	KUH / ox / shame / comedian	2nd Earthly Branch/clown/Chou (surname)/shameful/ugly/disgraceful	chǒu:丑:⿻彐丨 jì,kè,kí,계 shù gǔn 							
2767	瞅	chou3	schau see	to see/look/take a look at	chǒu:瞅:⿰目秋 mù qiū							
