chain_id	row_type	step	count	chain_length	codes	glyphs	from_code	from_glyph	to_code	to_glyph
95	step	2	7				M387~ef	𜌆	M036	𛶎
95	step	2	5				M387~ee	𜌄	M002~b	𛵀
95	step	2	4				M387	𜋾	M036	𛶎
95	step	2	4				M387~a	𜋿	M263~a	𜃃
95	step	2	3				M387	𜋾	M263	𜃁
95	step	2	3				M387~a	𜋿	M263	𜃁
95	step	2	2				M387~ef	𜌆	M263	𜃁
95	step	2	1				M325	𜈒	M263	𜃁
95	step	2	1				M387~a	𜋿	M002	𛴾
95	step	2	1				M387~a	𜋿	M263~b1	𜃆
95	step	2	1				M387	𜋾	M263~a	𜃃
95	step	2	1				M325	𜈒	M263~b1	𜃆
95	step	2	1				M387~ee	𜌄	M263	𜃁
95	step	2	1				M387~ef	𜌆	M002	𛴾
95	step	2	1				M387~c	𜌁	M263~1	𜃂
95	step	2	1				M387~c	𜌁	M036	𛶎
95	step	2	1				M387~ee	𜌄	M002	𛴾
95	step	2	1				M387~a	𜋿	M036	𛶎
95	step	2	1				M387~ca	𜌂	M263	𜃁
96	summary			3	M264~a/M264~d/M264~b/M264~d1 M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036 M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d	𜃋/𜃐/𜃎/𜃑 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔				
96	step	1	2				M264~a	𜃋	M263~a	𜃃
96	step	1	1				M264~a	𜃋	M263~f	𜃈
96	step	1	1				M264~b	𜃎	M263~a	𜃃
96	step	1	1				M264~d	𜃐	M036	𛶎
96	step	1	1				M264~d1	𜃑	M036	𛶎
96	step	1	1				M264~d	𜃐	M263~a1	𜃄
96	step	1	1				M264~a	𜃋	M263	𜃁
96	step	2	6				M002~b	𛵀	M387~ee	𜌄
96	step	2	4				M002	𛴾	M387~a	𜋿
96	step	2	4				M263~a	𜃃	M387~ef	𜌆
96	step	2	4				M263	𜃁	M387~ef	𜌆
96	step	2	3				M036	𛶎	M387~a	𜋿
96	step	2	2				M263	𜃁	M387	𜋾
96	step	2	2				M036	𛶎	M387	𜋾
96	step	2	2				M036	𛶎	M387~ef	𜌆
96	step	2	2				M263	𜃁	M387~a	𜋿
96	step	2	1				M036	𛶎	M387~c	𜌁
96	step	2	1				M263~a	𜃃	M387~a	𜋿
96	step	2	1				M263~b1	𜃆	M387~ef	𜌆
96	step	2	1				M263~b1	𜃆	M387	𜋾
96	step	2	1				M036	𛶎	M325~g	𜈖
96	step	2	1				M002	𛴾	M387	𜋾
96	step	2	1				M263	𜃁	M387~ca	𜌂
97	summary			3	M259/M072/M072~a M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𜂣/𛸧/𛸨 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
97	step	1	3				M072	𛸧	M387	𜋾
97	step	1	2				M072	𛸧	M387~ca	𜌂
97	step	1	1				M072	𛸧	M387~l	𜌐
97	step	1	1				M259	𜂣	M387~ef	𜌆
97	step	1	1				M259	𜂣	M387~a	𜋿
97	step	2	7				M387~ef	𜌆	M036	𛶎
97	step	2	5				M387~ee	𜌄	M002~b	𛵀
97	step	2	4				M387	𜋾	M036	𛶎
97	step	2	4				M387~a	𜋿	M263~a	𜃃
97	step	2	3				M387	𜋾	M263	𜃁
97	step	2	3				M387~a	𜋿	M263	𜃁
97	step	2	2				M387~ef	𜌆	M263	𜃁
97	step	2	1				M325	𜈒	M263	𜃁
97	step	2	1				M387~a	𜋿	M002	𛴾
97	step	2	1				M387~a	𜋿	M263~b1	𜃆
97	step	2	1				M387	𜋾	M263~a	𜃃
97	step	2	1				M325	𜈒	M263~b1	𜃆
97	step	2	1				M387~ee	𜌄	M263	𜃁
97	step	2	1				M387~ef	𜌆	M002	𛴾
97	step	2	1				M387~c	𜌁	M263~1	𜃂
97	step	2	1				M387~c	𜌁	M036	𛶎
97	step	2	1				M387~ee	𜌄	M002	𛴾
97	step	2	1				M387~a	𜋿	M036	𛶎
97	step	2	1				M387~ca	𜌂	M263	𜃁
98	summary			3	M312/M332~d/M332~c M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388 M288/M288~d/M288~a/M288~f/M288~e	𜇇/𜈭/𜈬 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓 𜄱/𜄸/𜄵/𜄺/𜄹				
98	step	1	2				M312	𜇇	M124	𛻃
98	step	1	1				M332~c	𜈬	M124	𛻃
98	step	1	1				M332~d	𜈭	M124	𛻃
98	step	2	21				M124	𛻃	M288	𜄱
98	step	2	19				M388	𜌓	M288	𜄱
98	step	2	9				M218	𛿺	M288	𜄱
98	step	2	2				M047	𛷊	M288	𜄱
98	step	2	1				M242~b	𜀼	M288	𜄱
98	step	2	1				M242~ab	𜀻	M288	𜄱
98	step	2	1				M124	𛻃	M288~i	𜄽
99	summary			3	M147/M147~e/M147~d/M147~a M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𛼫/𛼯/𛼮/𛼬 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
99	step	1	2				M147	𛼫	M387	𜋾
99	step	1	1				M147~e	𛼯	M387~c	𜌁
99	step	2	7				M387~ef	𜌆	M036	𛶎
99	step	2	5				M387~ee	𜌄	M002~b	𛵀
99	step	2	4				M387	𜋾	M036	𛶎
99	step	2	4				M387~a	𜋿	M263~a	𜃃
99	step	2	3				M387	𜋾	M263	𜃁
99	step	2	3				M387~a	𜋿	M263	𜃁
99	step	2	2				M387~ef	𜌆	M263	𜃁
99	step	2	1				M325	𜈒	M263	𜃁
99	step	2	1				M387~a	𜋿	M002	𛴾
99	step	2	1				M387~a	𜋿	M263~b1	𜃆
99	step	2	1				M387	𜋾	M263~a	𜃃
99	step	2	1				M325	𜈒	M263~b1	𜃆
99	step	2	1				M387~ee	𜌄	M263	𜃁
99	step	2	1				M387~ef	𜌆	M002	𛴾
99	step	2	1				M387~c	𜌁	M263~1	𜃂
99	step	2	1				M387~c	𜌁	M036	𛶎
99	step	2	1				M387~ee	𜌄	M002	𛴾
99	step	2	1				M387~a	𜋿	M036	𛶎
99	step	2	1				M387~ca	𜌂	M263	𜃁
100	summary			3	M261~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036 M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d	𜂺 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔				
100	step	1	1				M261~a1	𜂶	M263	𜃁
100	step	1	1				M261~d1	𜂻	M263	𜃁
100	step	2	6				M002~b	𛵀	M387~ee	𜌄
100	step	2	4				M002	𛴾	M387~a	𜋿
100	step	2	4				M263~a	𜃃	M387~ef	𜌆
100	step	2	4				M263	𜃁	M387~ef	𜌆
100	step	2	3				M036	𛶎	M387~a	𜋿
100	step	2	2				M263	𜃁	M387	𜋾
100	step	2	2				M036	𛶎	M387	𜋾
100	step	2	2				M036	𛶎	M387~ef	𜌆
100	step	2	2				M263	𜃁	M387~a	𜋿
100	step	2	1				M036	𛶎	M387~c	𜌁
100	step	2	1				M263~a	𜃃	M387~a	𜋿
100	step	2	1				M263~b1	𜃆	M387~ef	𜌆
100	step	2	1				M263~b1	𜃆	M387	𜋾
100	step	2	1				M036	𛶎	M325~g	𜈖
100	step	2	1				M002	𛴾	M387	𜋾
100	step	2	1				M263	𜃁	M387~ca	𜌂
101	summary			3	M036+N39C/M305/M305~g M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛶙/𜆡/𜆸 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
101	step	1	12				M305	𜆡	M288	𜄱
101	step	1	2				M036+N39C	𛶙	M288	𜄱
101	step	2	39				M288	𜄱	M124	𛻃
101	step	2	28				M288	𜄱	M388	𜌓
101	step	2	6				M288	𜄱	M218	𛿺
101	step	2	1				M288	𜄱	M242~b	𜀼
101	step	2	1				M288~f	𜄺	M047	𛷊
101	step	2	1				M288	𜄱	M242~f	𜁀
101	step	2	1				M288	𜄱	M047	𛷊
102	summary			3	M061/M370~b+M072/M062/M036+N24 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛸍/𜊢/𛸐/𛶐 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
102	step	1	5				M370~b+M072	𜊢	M288	𜄱
102	step	1	3				M061	𛸍	M288	𜄱
102	step	1	2				M036+N24	𛶐	M288	𜄱
102	step	1	2				M062	𛸐	M288	𜄱
102	step	2	39				M288	𜄱	M124	𛻃
102	step	2	28				M288	𜄱	M388	𜌓
102	step	2	6				M288	𜄱	M218	𛿺
102	step	2	1				M288	𜄱	M242~b	𜀼
102	step	2	1				M288~f	𜄺	M047	𛷊
102	step	2	1				M288	𜄱	M242~f	𜁀
102	step	2	1				M288	𜄱	M047	𛷊
103	summary			3	M036+N24/M061/M370~b+M072/M062 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛶐/𛸍/𜊢/𛸐 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
103	step	1	5				M370~b+M072	𜊢	M288	𜄱
103	step	1	3				M061	𛸍	M288	𜄱
103	step	1	2				M036+N24	𛶐	M288	𜄱
103	step	1	2				M062	𛸐	M288	𜄱
103	step	2	39				M288	𜄱	M124	𛻃
103	step	2	28				M288	𜄱	M388	𜌓
103	step	2	6				M288	𜄱	M218	𛿺
103	step	2	1				M288	𜄱	M242~b	𜀼
103	step	2	1				M288~f	𜄺	M047	𛷊
103	step	2	1				M288	𜄱	M242~f	𜁀
103	step	2	1				M288	𜄱	M047	𛷊
104	summary			3	M062/M061/M370~b+M072/M036+N24 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛸐/𛸍/𜊢/𛶐 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
104	step	1	5				M370~b+M072	𜊢	M288	𜄱
104	step	1	3				M061	𛸍	M288	𜄱
104	step	1	2				M036+N24	𛶐	M288	𜄱
104	step	1	2				M062	𛸐	M288	𜄱
104	step	2	39				M288	𜄱	M124	𛻃
104	step	2	28				M288	𜄱	M388	𜌓
104	step	2	6				M288	𜄱	M218	𛿺
104	step	2	1				M288	𜄱	M242~b	𜀼
104	step	2	1				M288~f	𜄺	M047	𛷊
104	step	2	1				M288	𜄱	M242~f	𜁀
104	step	2	1				M288	𜄱	M047	𛷊
105	summary			3	M278/M069~a/M036+N30C M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𜄉/𛸠/𛶒 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
105	step	1	2				M278	𜄉	M387	𜋾
105	step	1	2				M069~a	𛸠	M387	𜋾
105	step	1	1				M036+N30C	𛶒	M387~ca	𜌂
105	step	1	1				M036+N30C	𛶒	M387	𜋾
105	step	2	7				M387~ef	𜌆	M036	𛶎
105	step	2	5				M387~ee	𜌄	M002~b	𛵀
105	step	2	4				M387	𜋾	M036	𛶎
105	step	2	4				M387~a	𜋿	M263~a	𜃃
105	step	2	3				M387	𜋾	M263	𜃁
105	step	2	3				M387~a	𜋿	M263	𜃁
105	step	2	2				M387~ef	𜌆	M263	𜃁
105	step	2	1				M325	𜈒	M263	𜃁
105	step	2	1				M387~a	𜋿	M002	𛴾
105	step	2	1				M387~a	𜋿	M263~b1	𜃆
105	step	2	1				M387	𜋾	M263~a	𜃃
105	step	2	1				M325	𜈒	M263~b1	𜃆
105	step	2	1				M387~ee	𜌄	M263	𜃁
105	step	2	1				M387~ef	𜌆	M002	𛴾
105	step	2	1				M387~c	𜌁	M263~1	𜃂
105	step	2	1				M387~c	𜌁	M036	𛶎
105	step	2	1				M387~ee	𜌄	M002	𛴾
105	step	2	1				M387~a	𜋿	M036	𛶎
105	step	2	1				M387~ca	𜌂	M263	𜃁
106	summary			3	M069~a/M278/M036+N30C M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𛸠/𜄉/𛶒 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
106	step	1	2				M278	𜄉	M387	𜋾
106	step	1	2				M069~a	𛸠	M387	𜋾
106	step	1	1				M036+N30C	𛶒	M387~ca	𜌂
106	step	1	1				M036+N30C	𛶒	M387	𜋾
106	step	2	7				M387~ef	𜌆	M036	𛶎
106	step	2	5				M387~ee	𜌄	M002~b	𛵀
106	step	2	4				M387	𜋾	M036	𛶎
106	step	2	4				M387~a	𜋿	M263~a	𜃃
106	step	2	3				M387	𜋾	M263	𜃁
106	step	2	3				M387~a	𜋿	M263	𜃁
106	step	2	2				M387~ef	𜌆	M263	𜃁
106	step	2	1				M325	𜈒	M263	𜃁
106	step	2	1				M387~a	𜋿	M002	𛴾
106	step	2	1				M387~a	𜋿	M263~b1	𜃆
106	step	2	1				M387	𜋾	M263~a	𜃃
106	step	2	1				M325	𜈒	M263~b1	𜃆
106	step	2	1				M387~ee	𜌄	M263	𜃁
106	step	2	1				M387~ef	𜌆	M002	𛴾
106	step	2	1				M387~c	𜌁	M263~1	𜃂
106	step	2	1				M387~c	𜌁	M036	𛶎
106	step	2	1				M387~ee	𜌄	M002	𛴾
106	step	2	1				M387~a	𜋿	M036	𛶎
106	step	2	1				M387~ca	𜌂	M263	𜃁
